Dataset,GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display,Numeric,Low,High,Comments
CYCU,WHS3_62,PUBLISHED,2009,WPR,,TUV,0,,,,
CYCU,WHS3_57,PUBLISHED,2009,AMR,WB_LMI,GTM,0,,,,
CYCU,WHS3_49,PUBLISHED,2012,EUR,,MNE,0.00,0,,,
CYCU,WHS3_46,PUBLISHED,2009,AFR,WB_LI,ERI,49,,,,
CYCU,WHS3_50,PUBLISHED,2011,EMR,,QAT,0.00,0,,,
CYCU,WHS3_57,PUBLISHED,2011,SEAR,,MMR,103.00,103,,,
CYCU,WHS3_57,PUBLISHED,2009,WPR,WB_LI,LAO,124,,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,SVK,288,,,,
CYCU,WHS3_62,PUBLISHED,2010,AFR,,MOZ,2321,2321,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_LMI,AZE,5,,,,
CYCU,WHS3_53,PUBLISHED,2011,EUR,,GEO,44.00,44,,,
CYCU,WHS3_62,PUBLISHED,2011,AFR,,AGO,1449.00,1449,,,
CYCU,WHS3_43,PUBLISHED,2009,EUR,WB_HI,GRC,27,,,,
CYCU,TB_tot_newrel,PUBLISHED,2009,EMR,WB_HI,KWT,933,933,,,
CYCU,WHS3_62,PUBLISHED,2009,EUR,WB_LMI,ARM,0,,,,
